"Started the lock: " 2017 3 29 5 51 11
"Entered combination" 2017 3 29 5 51 28 False
"Entered combination" 2017 3 29 5 51 41 False
"Entered combination" 2017 3 29 5 51 58 True
"Entered combination" 2017 3 29 5 52 9 True
"Ended the lock: " 2017 3 29 5 56 58
"Started the lock: " 2017 3 29 5 56 59
"Entered combination" 2017 3 29 6 1 44 False
"Entered combination" 2017 3 29 6 5 15 False
"Ended the lock: " 2017 3 29 6 10 43
"Started the lock: " 2017 3 29 6 10 45
"Entered combination" 2017 3 29 6 10 52 True
"Entered combination" 2017 3 29 6 11 36 False
"Ended the lock: " 2017 3 29 6 11 50
"Started the lock: " 2017 3 29 6 11 52
"Entered combination" 2017 3 29 6 12 2 False
"Entered combination" 2017 3 29 6 12 5 False
"Started the lock: " 2017 3 29 6 21 0
"Entered combination" 2017 3 29 6 21 9 False
"Entered combination" 2017 3 29 6 21 13 False
"Entered combination" 2017 3 29 6 21 23 False
"Entered combination" 2017 3 29 6 21 30 False
"Entered combination" 2017 3 29 6 21 42 False
"Entered combination" 2017 3 29 6 21 44 False
"Entered combination" 2017 3 29 6 22 30 False
"Entered combination" 2017 3 29 6 22 36 False
"Ended the lock: " 2017 3 29 6 24 7
"Started the lock: " 2017 3 29 6 29 37
"Entered combination" 2017 3 29 6 29 41 False
"Entered combination" 2017 3 29 6 29 44 False
"Entered combination" 2017 3 29 6 29 52 False
"Entered combination" 2017 3 29 6 29 57 False
"Ended the lock: " 2017 3 29 6 30 4
"Started the lock: " 2017 3 29 6 30 6
"Entered combination" 2017 3 29 6 30 7 False
"Entered combination" 2017 3 29 6 30 13 False
"Entered combination" 2017 3 29 6 30 15 False
"Entered combination" 2017 3 29 6 30 17 False
"Entered combination" 2017 3 29 6 30 19 False
"Entered combination" 2017 3 29 6 30 21 False
"Entered combination" 2017 3 29 6 30 43 False
"Entered combination" 2017 3 29 6 30 45 False
"Entered combination" 2017 3 29 6 30 47 False
"Entered combination" 2017 3 29 6 30 49 False
"Entered combination" 2017 3 29 6 31 3 False
"Entered combination" 2017 3 29 6 31 5 False
"Entered combination" 2017 3 29 6 31 15 True
"Entered combination" 2017 3 29 6 31 43 False
"Entered combination" 2017 3 29 6 31 47 False
"Entered combination" 2017 3 29 6 31 51 True
"Entered combination" 2017 3 29 6 32 19 True
"Ended the lock: " 2017 3 29 6 34 21
"Started the lock: " 2017 3 29 6 43 27
"Entered combination" 2017 3 29 6 43 30 True
"Ended the lock: " 2017 3 29 6 43 35
"Started the lock: " 2017 3 29 6 52 35
"Entered combination" 2017 3 29 6 52 44 False
"Entered combination" 2017 3 29 6 52 48 False
